,Sale_ID,Emp_ID,Item_Name,Quantity,Per,Unit_Price,Total_Amount,Sales_Date,No,C_Name,S_Name,Teller
206,Sale-000083,2,JOY DADI,2,Sgl,7,14,07/04/17,6,LOCAL BEVERAGES,JOY INDUSTRIES,Teller A
207,Sale-000083,2,ADONKO BITTERS,2,Sgl,7,14,07/04/17,7,WHISKY,ADONKO BITTERS LTD,Teller A
208,Sale-000083,2,K20 WHISKY,1,Sgl,8,8,07/04/17,8,LOCAL BEVERAGES,FEEHI LTD,Teller A
209,Sale-000083,2,ABE NSUO,1,Sgl,6.5,6.5,07/04/17,9,LOCAL BEVERAGES,AHENEBA KASEMPA,Teller A
210,Sale-000083,2,JOY GINGER,1,Sgl,7,7,07/04/17,10,LOCAL BEVERAGES,JOY INDUSTRIES,Teller A
211,Sale-000085,2,ADONKO BITTERS,1,1/2Ctn,40,40,07/04/17,1,WHISKY,ADONKO BITTERS LTD,Teller A
212,Sale-000085,2,JOY GINGER,1,1/2Ctn,32.5,32.5,07/04/17,2,LOCAL BEVERAGES,JOY INDUSTRIES,Teller A
213,Sale-000086,2,GOAL GIN,1,1/2Ctn,30,30,07/04/17,1,LOCAL BEVERAGES,PRIME CARE LTD,Teller A
214,Sale-000086,2,ABE NSUO,1,Sgl,6.5,6.5,07/04/17,2,LOCAL BEVERAGES,AHENEBA KASEMPA,Teller A
215,Sale-000089,2,JOY GINGER,1,Sgl,7,7,07/04/17,1,LOCAL BEVERAGES,JOY INDUSTRIES,Teller A
216,Sale-000089,2,JOY DADI,1,Sgl,7,7,07/04/17,2,LOCAL BEVERAGES,JOY INDUSTRIES,Teller A
217,Sale-000089,2,ADONKO BITTERS,1,Sgl,7,7,07/04/17,3,WHISKY,ADONKO BITTERS LTD,Teller A
218,Sale-000089,2,ABE NSUO,1,Sgl,6.5,6.5,07/04/17,4,LOCAL BEVERAGES,AHENEBA KASEMPA,Teller A
219,Sale-000089,2,AGYA NIE,1,Sgl,7,7,07/04/17,5,LOCAL BEVERAGES,KWAYISI HERBAL,Teller A
220,Sale-000090,2,K20 WHISKY,1,1/2Ctn,39,39,07/04/17,1,LOCAL BEVERAGES,FEEHI LTD,Teller A
221,Sale-000090,2,ADONKO BITTERS,1,1/2Ctn,40,40,07/04/17,2,WHISKY,ADONKO BITTERS LTD,Teller A
222,Sale-000091,2,JOY DADI,1,Ctn,84,84,07/04/17,1,LOCAL BEVERAGES,JOY INDUSTRIES,Teller A
223,Sale-000091,2,JOY GINGER,1,1/2Ctn,32.5,32.5,07/04/17,2,LOCAL BEVERAGES,JOY INDUSTRIES,Teller A
224,Sale-000091,2,ADONKO BITTERS,1,1/2Ctn,40,40,07/04/17,3,WHISKY,ADONKO BITTERS LTD,Teller A
225,Sale-000091,2,ABE NSUO,1,1/2Ctn,30,30,07/04/17,4,LOCAL BEVERAGES,AHENEBA KASEMPA,Teller A
226,Sale-000093,2,ROYAL RESERVE 70CL,1,Sgl,12,12,07/04/17,1,BRANDY,LYMONDS LTD,Teller A
227,Sale-000093,2,ORIJIN ZERO,1,Ctn,18,18,07/04/17,2,SOFT DRINKS PET,DOUBLE C,Teller A
228,Sale-000094,2,MALT PET,2,Ctn,22,44,07/04/17,1,MALT PET,GUINNESS GHANA,Teller A
229,Sale-000096,2,ABE NSUO,1,Ctn,60,60,07/04/17,1,LOCAL BEVERAGES,AHENEBA KASEMPA,Teller A
230,Sale-000097,2,DJ SPARKLING,1,Sgl,8.5,8.5,07/04/17,1,NON ALCOHOLC WINES,ROYAL BOW LTD,Teller A
231,Sale-000098,2,ORIJIN BEER/L,1,Ctn,40,40,07/04/17,1,NONE,NONE,Teller A
232,Sale-000098,2,CLUB BEER,1,Ctn,40,40,07/04/17,2,BOTTLED BEER,REMS WORLD,Teller A
233,Sale-000098,2,HUNTERS GOLD 33CL,1,1/4Ctn,23.5,23.5,07/04/17,3,CIDER,LYMONDS LTD,Teller A
234,Sale-000101,2,ADONKO BITTERS,1,1/2Ctn,40,40,07/04/17,1,WHISKY,ADONKO BITTERS LTD,Teller A
235,Sale-000101,2,RUSH ENERGY,3,Ctn,16,48,07/04/17,2,BRANDY,LYMONDS LTD,Teller A
236,Sale-000101,2,BETA MALT,2,Ctn,22,44,07/04/17,3,MALT PET,VOLTIC GHANA,Teller A
237,Sale-000101,2,KISS CIDER,1,Ctn,105,105,07/04/17,4,CIDER,NONE,Teller A
238,Sale-000101,2,ALOMO BITTERS,5,Sgl,8.5,42.5,07/04/17,5,LOCAL BEVERAGES,FEEHI LTD,Teller A
239,Sale-000101,2,JOY DADI,1,1/2Ctn,42,42,07/04/17,6,LOCAL BEVERAGES,JOY INDUSTRIES,Teller A
240,Sale-000101,2,ABE NSUO,1,1/2Ctn,30,30,07/04/17,7,LOCAL BEVERAGES,AHENEBA KASEMPA,Teller A
241,Sale-000013,2,ALOMO SACHET,1,Sgl,11,11,07/03/17,2,LOCAL BEVERAGES,FEEHI LTD,Teller A
242,Sale-000013,2,ORIJIN BITTERS 20CL,6,Sgl,0,0,07/03/17,3,BOTTLED BEER,DOUBLE C,Teller A
243,Sale-000013,2,JOY GINGER,3,Sgl,7,21,07/03/17,4,LOCAL BEVERAGES,JOY INDUSTRIES,Teller A
244,Sale-000013,2,JOY DADI PAK,1,Sgl,9,9,07/03/17,5,LOCAL BEVERAGES,JOY INDUSTRIES,Teller A
245,Sale-000013,2,FESTIVAL  ,3,Sgl,8.5,25.5,07/03/17,6,NON ALCOHOLC WINES,CAVE & GARDENS,Teller A
246,Sale-000016,2,RASTA MALT,2,Ctn,21,42,07/03/17,1,WHISKY,MARKET DIRECT,Teller A
247,Sale-000016,2,ALVARO PET ,2,Ctn,19,38,07/03/17,2,SOFT DRINKS PET,GUINNESS GHANA,Teller C
248,Sale-000022,2,FAXE 10% 50CL,1,1/2Ctn,47,47,07/03/17,1,CAN BEER,CAVE & GARDENS,Teller C
249,Sale-000022,2,ORIS RHUM,2,Sgl,15,30,07/03/17,2,LOCAL BEVERAGES,GUINNESS GHANA,Teller C
250,Sale-000022,2,DARLING LEMON,1,Ctn,23,23,07/03/17,3,LOCAL BEVERAGES,VICTORIA DISTILLERIES,Teller C
251,Sale-000028,2,DARLING LEMON,1,Ctn,23,23,11/03/17,1,LOCAL BEVERAGES,VICTORIA DISTILLERIES,Teller C
252,Sale-000028,2,ALOMO BITTERS,2,Sgl,8.5,17,11/03/17,2,LOCAL BEVERAGES,FEEHI LTD,Teller C
253,Sale-000028,2,ALOMO SACHET,1,Sgl,11,11,11/03/17,3,LOCAL BEVERAGES,FEEHI LTD,Teller C
254,Sale-000034,2,CLUB BEER,1,1/2Ctn,20,20,07/03/17,1,BOTTLED BEER,REMS WORLD,Teller C
255,Sale-000030,2,ADONKO BITTERS,2,Sgl,7,14,11/03/17,1,WHISKY,ADONKO BITTERS LTD,Teller C
256,Sale-000030,2,CASTLE 700ML,1,Sgl,10,10,11/03/17,2,LOCAL BEVERAGES,GIHOC DISTILLERIES,Teller C
257,Sale-000030,2,NANA TAKYI 70CL,1,Sgl,7,7,11/03/17,3,SOYA MILK,CAVE & GARDENS,Teller C
258,Sale-000030,2,JOY GINGER,2,Sgl,7,14,11/03/17,4,LOCAL BEVERAGES,JOY INDUSTRIES,Teller C
259,Sale-000030,2,KASAPREKO GIN,1,Sgl,7.5,7.5,11/03/17,5,LOCAL BEVERAGES,FEEHI LTD,Teller C
260,Sale-000034,2,JOY GINGER,1,Sgl,7,7,07/03/17,2,LOCAL BEVERAGES,JOY INDUSTRIES,Teller C
261,Sale-000034,2,AGYA NIE,1,Sgl,7,7,07/03/17,3,LOCAL BEVERAGES,KWAYISI HERBAL,Teller C
262,Sale-000034,2,ALOMO BITTERS,1,Sgl,8.5,8.5,07/03/17,4,LOCAL BEVERAGES,FEEHI LTD,Teller C
263,Sale-000034,2,GOAL GIN,1,Sgl,6.5,6.5,07/03/17,5,LOCAL BEVERAGES,PRIME CARE LTD,Teller C
264,Sale-000034,2,CARNIVAL,1,Sgl,10,10,07/03/17,6,LOCAL BEVERAGES,FEEHI LTD,Teller C
265,Sale-000037,2,CLUB BEER,1,Ctn,40,40,07/03/17,1,BOTTLED BEER,REMS WORLD,Teller C
266,Sale-000039,2,ALVARO PET ,1,Ctn,19,19,07/03/17,1,SOFT DRINKS PET,GUINNESS GHANA,Teller C
267,Sale-000069,2,CAN MALT,1,1/4Ctn,14.5,14.5,07/03/17,1,CAN MALT,GUINNESS GHANA,Teller C
268,Sale-000069,2,CLUB SODA,1,Ctn,14.5,14.5,07/03/17,2,SOFT DRINKS PET,VOLTIC GHANA,Teller C
269,Sale-000069,2,MULTI FRUTA ,1,Sgl,6.5,6.5,07/03/17,3,DAIRY MILK,CAVE & GARDENS,Teller C
270,Sale-000071,2,PEPSI-MIRINDA-7UP,6,Ctn,42,252,07/03/17,1,SOFT DRINKS PET,NONE,Teller C
271,Sale-000071,2,VITAMALT,1,Ctn,42,42,07/03/17,2,LOCAL BEVERAGES,FEEHI LTD,Teller C
272,Sale-000071,2,V. MULTIFRUTS,1,Ctn,46,46,07/03/17,3,SOFT DRINKS,CAVE & GARDENS,Teller C
273,Sale-000071,2,HEINEKEN CAN BEER,1,Ctn,96,96,07/03/17,4,CAN BEER,GUINNESS GHANA,Teller C
274,Sale-000071,2,KISS CIDER,1,Ctn,105,105,07/03/17,5,CIDER,NONE,Teller C
275,Sale-000071,2,CAN SPRITE,2,Ctn,54,108,07/03/17,6,SOFT DRINKS,COCA COLA GHANA LTD,Teller C
276,Sale-000100,2,RUSH ENERGY,1,Ctn,16,16,07/04/17,1,BRANDY,LYMONDS LTD,Teller C
277,Sale-000103,2,ADONKO BITTERS,1,Sgl,7,7,07/04/17,1,WHISKY,ADONKO BITTERS LTD,Teller C
278,Sale-000104,2,KAESAR APPLE 500ML,1,Ctn,19,19,07/04/17,1,SOFT DRINKS,NONE,Teller C
279,Sale-000104,2,CAN SPRITE,1,1/4Ctn,14.5,14.5,07/04/17,2,SOFT DRINKS,COCA COLA GHANA LTD,Teller C
280,Sale-000105,2,RASTA MALT,2,Ctn,21,42,07/04/17,1,WHISKY,MARKET DIRECT,Teller C
281,Sale-000105,2,BETA MALT,1,Ctn,22,22,07/04/17,2,MALT PET,VOLTIC GHANA,Teller C
282,Sale-000122,2,ROYAL ORANGE,2,Sgl,0,0,07/04/17,1,SOFT PET,FEEHI LTD,Teller C
283,Sale-000108,2,JOY GINGER,2,Sgl,7,14,07/04/17,1,LOCAL BEVERAGES,JOY INDUSTRIES,Teller C
284,Sale-000108,2,AGYA NIE,2,Sgl,7,14,07/04/17,2,LOCAL BEVERAGES,KWAYISI HERBAL,Teller C
285,Sale-000108,2,JOY DADI,1,Sgl,7,7,07/04/17,3,LOCAL BEVERAGES,JOY INDUSTRIES,Teller C
286,Sale-000108,2,ABE NSUO,1,Sgl,6.5,6.5,07/04/17,4,LOCAL BEVERAGES,AHENEBA KASEMPA,Teller C
287,Sale-000110,2,VITAMILK,1,1/4Ctn,17,17,07/04/17,1,CAN MALT,CAVE & GARDENS,Teller C
288,Sale-000110,2,ADONKO BITTERS,4,Sgl,7,28,07/04/17,2,WHISKY,ADONKO BITTERS LTD,Teller C
289,Sale-000110,2,ALVARO PET ,1,Ctn,19,19,07/04/17,3,SOFT DRINKS PET,GUINNESS GHANA,Teller C
290,Sale-000112,2,MALT PET,2,Ctn,22,44,07/04/17,1,MALT PET,GUINNESS GHANA,Teller C
291,Sale-000112,2,JOY DADI,2,Sgl,7,14,07/04/17,2,LOCAL BEVERAGES,JOY INDUSTRIES,Teller C
292,Sale-000112,2,ADONKO BITTERS,1,Sgl,7,7,07/04/17,3,WHISKY,ADONKO BITTERS LTD,Teller C
293,Sale-000113,2,ORIS RHUM,1,Sgl,15,15,07/04/17,1,LOCAL BEVERAGES,GUINNESS GHANA,Teller C
294,Sale-000113,2,JOY DADI,1,Sgl,7,7,07/04/17,2,LOCAL BEVERAGES,JOY INDUSTRIES,Teller C
295,Sale-000113,2,ADONKO BITTERS,2,Sgl,7,14,07/04/17,3,WHISKY,ADONKO BITTERS LTD,Teller C
296,Sale-000113,2,NANA TAKYI 70CL,1,Sgl,7,7,07/04/17,4,SOYA MILK,CAVE & GARDENS,Teller C
297,Sale-000122,2,R. CHALLENGE 375ML,1,Sgl,8,8,07/04/17,2,VODKA,MARINA MALL LTD,Teller C
298,Sale-000123,2,AGYA NIE,3,Sgl,7,21,07/04/17,1,LOCAL BEVERAGES,KWAYISI HERBAL,Teller C
299,Sale-0000128,2,KALAHARI BITTERS,1,Ctn,104,104,07/05/17,1,LOCAL BEVERAGES,FEEHI LTD,Teller C
300,Sale-0000130,2,8PM 180ML,1,Sgl,4,4,07/05/17,1,WHISKY,CAVE & GARDENS,Teller C
301,Sale-000042,2,CLUB BEER,3,Ctn,40,120,07/03/17,1,BOTTLED BEER,REMS WORLD,Teller C
302,Sale-000042,2,CLUB MINI,1,Ctn,65,65,07/03/17,2,BOTTLED BEER,REMS WORLD,Teller C
303,Sale-000042,2,GUINNESS STOUT ,2,Ctn,60,120,07/03/17,3,BOTTLED STOUT,DOUBLE C,Teller C
304,Sale-000042,2,MALTA GUINNESS,2,Ctn,43,86,07/03/17,4,BOTTLED MALT,DOUBLE C,Teller C
305,Sale-000043,2,JOY DADI,1,Sgl,7,7,07/03/17,1,LOCAL BEVERAGES,JOY INDUSTRIES,Teller C
306,Sale-000043,2,BIE GYA,1,Sgl,7,7,07/03/17,2,LOCAL BEVERAGES,AHOMKA BEVERAGES,Teller C
307,Sale-000043,2,ADONKO BITTERS,1,Sgl,7,7,07/03/17,3,WHISKY,ADONKO BITTERS LTD,Teller C
308,Sale-000045,2,ALOMO SILVER,1,1/2Ctn,59,59,07/03/17,1,LOCAL BEVERAGES,FEEHI LTD,Teller C
309,Sale-000045,2,CASTLE 700ML,1,1/2Ctn,50.5,50.5,07/03/17,2,LOCAL BEVERAGES,GIHOC DISTILLERIES,Teller C
310,Sale-000045,2,MALTA GUINNESS,1,Ctn,43,43,07/03/17,3,BOTTLED MALT,DOUBLE C,Teller C
311,Sale-000045,2,JOY GINGER,1,Ctn,65,65,07/03/17,4,LOCAL BEVERAGES,JOY INDUSTRIES,Teller C
312,Sale-000052,2,JOY DADI,1,Sgl,7,7,07/03/17,1,LOCAL BEVERAGES,JOY INDUSTRIES,Teller C
313,Sale-000052,2,ADONKO BITTERS,1,Sgl,7,7,07/03/17,2,WHISKY,ADONKO BITTERS LTD,Teller C
314,Sale-000055,2,JOY GINGER,1,1/2Ctn,32.5,32.5,07/03/17,1,LOCAL BEVERAGES,JOY INDUSTRIES,Teller C
315,Sale-000055,2,K20 WHISKY,1,Sgl,8,8,07/03/17,2,LOCAL BEVERAGES,FEEHI LTD,Teller C
316,Sale-000055,2,ORIJIN SACHET,1,Sgl,12,12,07/03/17,3,LOCAL BEVERAGES,GUINNESS GHANA,Teller C
317,Sale-000055,2,ALOMO SACHET,1,Sgl,11,11,07/03/17,4,LOCAL BEVERAGES,FEEHI LTD,Teller C
318,Sale-000055,2,AGYA.A SACHET,2,Sgl,9,18,07/03/17,5,LOCAL BEVERAGES,AGYA.A LTD,Teller C
319,Sale-000055,2,KAKAI BITTERS,2,Sgl,7,14,07/03/17,6,LOCAL BEVERAGES,KINGDOM DISTILLERIES,Teller C
320,Sale-000055,2,ABE NSUO,2,Sgl,6.5,13,07/03/17,7,LOCAL BEVERAGES,AHENEBA KASEMPA,Teller C
321,Sale-000055,2,LIME CORDIAL,1,Sgl,6.5,6.5,07/03/17,8,LOCAL BEVERAGES,FEEHI LTD,Teller C
322,Sale-000058,2,JOY DADI,1,1/2Ctn,42,42,07/03/17,1,LOCAL BEVERAGES,JOY INDUSTRIES,Teller C
323,Sale-000058,2,ORIS RHUM,1,Sgl,15,15,07/03/17,2,LOCAL BEVERAGES,GUINNESS GHANA,Teller C
324,Sale-000058,2,ALOMO SACHET,1,Ctn,102,102,07/03/17,3,LOCAL BEVERAGES,FEEHI LTD,Teller C
325,Sale-000084,2,GIANT MALT,2,Ctn,45,90,07/04/17,1,CAN MALT,ROYAL BOW LTD,Teller C
326,Sale-000088,2,ADONKO BITTERS,1,Sgl,7,7,07/04/17,1,WHISKY,ADONKO BITTERS LTD,Teller C
327,Sale-000088,2,AGYA NIE,1,Sgl,7,7,07/04/17,2,LOCAL BEVERAGES,KWAYISI HERBAL,Teller C
328,Sale-000088,2,JOY GINGER,1,Sgl,7,7,07/04/17,3,LOCAL BEVERAGES,JOY INDUSTRIES,Teller C
329,Sale-000121,2,ABE NSUO,2,Sgl,6.5,13,07/04/17,1,LOCAL BEVERAGES,AHENEBA KASEMPA,Teller C
330,Sale-000121,2,FAMEKO GIN,3,Sgl,6.5,19.5,07/04/17,2,LOCAL BEVERAGES,OBOUBA DISTILLERIES,Teller C
331,Sale-0000131,2,ABE NSUO,1,Sgl,6.5,6.5,07/05/17,1,LOCAL BEVERAGES,AHENEBA KASEMPA,Teller C
332,Sale-0000130,2,FAMEKO GIN,1,Sgl,6.5,6.5,07/05/17,2,LOCAL BEVERAGES,OBOUBA DISTILLERIES,Teller C
333,Sale-0000134,2,JOY GINGER,4,Sgl,7,28,07/05/17,1,LOCAL BEVERAGES,JOY INDUSTRIES,Teller C
334,Sale-000124,2,MALT PET,2,Ctn,22,44,07/05/17,1,MALT PET,GUINNESS GHANA,Teller C
335,Sale-000124,2,VOLTIC 500ML,1,Ctn,19,19,07/05/17,2,BOTTLED WATER,VOLTIC GHANA,Teller C
336,Sale-0000134,2,RUSH ENERGY,1,Ctn,16,16,07/05/17,2,BRANDY,LYMONDS LTD,Teller C
337,Sale-0000135,2,JOY GINGER,2,Sgl,7,14,07/06/17,1,LOCAL BEVERAGES,JOY INDUSTRIES,Teller A
338,Sale-0000137,2,JOY GINGER,1,Ctn,65,65,07/06/17,1,LOCAL BEVERAGES,JOY INDUSTRIES,Teller A
339,Sale-0000138,2,JOY GINGER,1,1/2Ctn,32.5,32.5,07/06/17,1,LOCAL BEVERAGES,JOY INDUSTRIES,Teller A
340,Sale-0000138,2,ABE NSUO,1,Sgl,6.5,6.5,07/06/17,2,LOCAL BEVERAGES,AHENEBA KASEMPA,Teller A
341,Sale-0000141,2,ABE NSUO,1,Sgl,6.5,6.5,07/06/17,1,LOCAL BEVERAGES,AHENEBA KASEMPA,Teller A
342,Sale-0000141,2,JOY GINGER,1,Sgl,7,7,07/06/17,2,LOCAL BEVERAGES,JOY INDUSTRIES,Teller A
343,Sale-0000143,2,CAN MALT,1,1/2Ctn,29,29,07/06/17,1,CAN MALT,GUINNESS GHANA,Teller A
344,Sale-0000143,2,VITAMILK,1,1/4Ctn,17,17,07/06/17,2,CAN MALT,CAVE & GARDENS,Teller A
345,Sale-0000143,2,MULTI FRUTA ,3,Sgl,6.5,19.5,07/06/17,3,DAIRY MILK,CAVE & GARDENS,Teller A
346,Sale-0000143,2,BETA MALT,1,Ctn,22,22,07/06/17,4,MALT PET,VOLTIC GHANA,Teller A
347,Sale-0000144,2,GUINNESS STOUT ,1,Ctn,60,60,07/06/17,1,BOTTLED STOUT,DOUBLE C,Teller A
348,Sale-0000144,2,MALTA GUINNESS,1,Ctn,43,43,07/06/17,2,BOTTLED MALT,DOUBLE C,Teller A
349,Sale-0000144,2,JOY DADI PAK,2,Sgl,9,18,07/06/17,3,LOCAL BEVERAGES,JOY INDUSTRIES,Teller A
350,Sale-0000145,2,JOY GINGER,1,1/2Ctn,32.5,32.5,07/06/17,1,LOCAL BEVERAGES,JOY INDUSTRIES,Teller A
351,Sale-0000145,2,JOY DADI,1,1/2Ctn,42,42,07/06/17,2,LOCAL BEVERAGES,JOY INDUSTRIES,Teller A
352,Sale-0000145,2,KAKAI BITTERS,2,Sgl,7,14,07/06/17,3,LOCAL BEVERAGES,KINGDOM DISTILLERIES,Teller A
353,Sale-0000147,2,CLUB BEER,1,1/2Ctn,20,20,07/06/17,1,BOTTLED BEER,REMS WORLD,Teller A
354,Sale-0000149,2,MALT PET,1,Ctn,22,22,07/06/17,1,MALT PET,GUINNESS GHANA,Teller A
355,Sale-0000151,2,JOY DADI,1,Sgl,7,7,07/06/17,1,LOCAL BEVERAGES,JOY INDUSTRIES,Teller A
356,Sale-0000151,2,JOY DADI PAK,1,Sgl,9,9,07/06/17,2,LOCAL BEVERAGES,JOY INDUSTRIES,Teller A
357,Sale-0000151,2,CHOICE,3,Sgl,9,27,07/06/17,3,LOCAL BEVERAGES,PRIME CARE LTD,Teller A
358,Sale-0000152,2,ABE NSUO,1,Sgl,6.5,6.5,07/06/17,1,LOCAL BEVERAGES,AHENEBA KASEMPA,Teller A
359,Sale-0000152,2,AGYA NIE,1,Sgl,7,7,07/06/17,2,LOCAL BEVERAGES,KWAYISI HERBAL,Teller A
360,Sale-0000152,2,ADONKO BITTERS,1,Sgl,7,7,07/06/17,3,WHISKY,ADONKO BITTERS LTD,Teller A
361,Sale-000051,2,KASAPREKO GIN,1,Ctn,68,68,07/03/17,1,LOCAL BEVERAGES,FEEHI LTD,Teller A
362,Sale-000099,2,RUSH ENERGY,1,Ctn,16,16,07/04/17,1,BRANDY,LYMONDS LTD,Teller A
363,Sale-000111,2,KISS CIDER,1,1/4Ctn,26.5,26.5,07/04/17,1,CIDER,NONE,Teller A
364,Sale-000115,2,ORIGINAL J.H HENKES,2,Sgl,35,70,07/04/17,1,SCHNAPPS,GCM LTD,Teller A
365,Sale-000115,2,ORIGINAL J.H HENKES,1,1/2Ctn,190,190,07/04/17,2,SCHNAPPS,GCM LTD,Teller A
366,Sale-000126,2,AGYA.A SACHET,1,Sgl,9,9,07/05/17,1,LOCAL BEVERAGES,AGYA.A LTD,Teller A
367,Sale-0000129,2,VOLTIC 500ML,6,Ctn,19,114,07/05/17,1,BOTTLED WATER,VOLTIC GHANA,Teller A
368,Sale-0000137,2,ADONKO BITTERS,1,1/2Ctn,40,40,07/06/17,2,WHISKY,ADONKO BITTERS LTD,Teller A
369,Sale-0000152,2,CAN MALT,1,1/2Ctn,29,29,07/06/17,4,CAN MALT,GUINNESS GHANA,Teller A
370,Sale-0000153,2,TONIC WINE,1,1/2Ctn,35,35,07/06/17,1,LOCAL BEVERAGES,AGYA.A LTD,Teller A
371,Sale-0000153,2,GOAL GIN,1,1/2Ctn,30,30,07/06/17,2,LOCAL BEVERAGES,PRIME CARE LTD,Teller A
372,Sale-0000153,2,CASTLE 700ML,1,1/2Ctn,50.5,50.5,07/06/17,3,LOCAL BEVERAGES,GIHOC DISTILLERIES,Teller A
373,Sale-0000153,2,ORIS RHUM SACHET,1,Sgl,15,15,07/06/17,4,RUM,NONE,Teller A
374,Sale-0000154,2,CASTLE 700ML,2,Sgl,10,20,07/06/17,1,LOCAL BEVERAGES,GIHOC DISTILLERIES,Teller A
375,Sale-0000154,2,ADONKO BITTERS,1,1/2Ctn,40,40,07/06/17,2,WHISKY,ADONKO BITTERS LTD,Teller A
376,Sale-0000155,2,VITAMALT,1,Ctn,42,42,07/06/17,1,LOCAL BEVERAGES,FEEHI LTD,Teller A
377,Sale-0000156,2,SP. APPOINTMENT,2,Sgl,15,30,07/06/17,1,LOCAL BEVERAGES,GIHOC DISTILLERIES,Teller A
378,Sale-0000156,2,8PM 750ML WMC,1,Sgl,18,18,07/06/17,2,WHISKY,CAVE & GARDENS,Teller A
379,Sale-0000156,2,PASTIS,1,Sgl,12,12,07/06/17,3,LOCAL BEVERAGES,KINGDOM DISTILLERIES,Teller A
380,Sale-0000156,2,MANDINGO BITTERS,1,Sgl,11,11,07/06/17,4,LOCAL BEVERAGES,GIHOC DISTILLERIES,Teller A
381,Sale-0000156,2,BARON DE SENAC,2,Sgl,10,20,07/06/17,5,WINES,MARKET DIRECT,Teller A
382,Sale-0000158,2,JOY GINGER,3,Sgl,7,21,07/06/17,1,LOCAL BEVERAGES,JOY INDUSTRIES,Teller A
383,Sale-0000159,2,4TH STREET,1,Sgl,15,15,07/06/17,1,WINES,LYMONDS LTD,Teller A
384,Sale-0000159,2,DJ SPARKLING,1,Sgl,8.5,8.5,07/06/17,2,NON ALCOHOLC WINES,ROYAL BOW LTD,Teller A
385,Sale-0000159,2,PENASOL SANGRIA,1,Sgl,12,12,07/06/17,3,WINES,WAGCOL LTD,Teller A
386,Sale-0000159,2,PEPSI PET 1.5L,1,Sgl,6,6,07/06/17,4,WINES,WAGCOL LTD,Teller A
387,Sale-0000160,2,DARLING LEMON,2,Ctn,23,46,07/06/17,1,LOCAL BEVERAGES,VICTORIA DISTILLERIES,Teller A
388,Sale-0000161,2,PANACHE,1,Ctn,40,40,07/06/17,1,WINES,MARKET DIRECT,Teller A
389,Sale-0000162,2,SANGRIA,3,Sgl,6.5,19.5,07/06/17,1,WINES,WAGCOL LTD,Teller A
390,Sale-0000164,2,CLUB BEER,1,Ctn,40,40,07/06/17,1,BOTTLED BEER,REMS WORLD,Teller A
391,Sale-0000164,2,MINERALS,2,Ctn,32,64,07/06/17,2,BOTTLED MINERALS,NONE,Teller A
392,Sale-0000164,2,MALTA GUINNESS,1,Ctn,43,43,07/06/17,3,BOTTLED MALT,DOUBLE C,Teller A
393,Sale-0000164,2,GUINNESS STOUT ,1,Ctn,60,60,07/06/17,4,BOTTLED STOUT,DOUBLE C,Teller A
394,Sale-0000164,2,ABE NSUO,1,Ctn,60,60,07/06/17,5,LOCAL BEVERAGES,AHENEBA KASEMPA,Teller A
395,Sale-0000164,2,JOY DADI,1,Ctn,84,84,07/06/17,6,LOCAL BEVERAGES,JOY INDUSTRIES,Teller A
396,Sale-0000164,2,BIE GYA,1,1/2Ctn,38,38,07/06/17,7,LOCAL BEVERAGES,AHOMKA BEVERAGES,Teller A
397,Sale-0000164,2,GINSENG,1,1/2Ctn,33,33,07/06/17,8,LOCAL BEVERAGES,NONE,Teller A
398,Sale-0000164,2,AGYA NIE,1,1/2Ctn,40,40,07/06/17,9,LOCAL BEVERAGES,KWAYISI HERBAL,Teller A
399,Sale-0000164,2,CAN MALT,2,Ctn,58,116,07/06/17,10,CAN MALT,GUINNESS GHANA,Teller A
400,Sale-0000164,2,JOY GINGER,1,1/2Ctn,32.5,32.5,07/06/17,11,LOCAL BEVERAGES,JOY INDUSTRIES,Teller A
401,Sale-0000164,2,CAN COKE,1,1/2Ctn,27,27,07/06/17,12,SOFT DRINKS,COCA COLA GHANA LTD,Teller A
402,Sale-0000164,2,CAN FANTA,1,1/4Ctn,13.5,13.5,07/06/17,13,SOFT DRINKS,COCA COLA GHANA LTD,Teller A
403,Sale-0000164,2,CAN SPRITE,1,1/4Ctn,14.5,14.5,07/06/17,14,SOFT DRINKS,COCA COLA GHANA LTD,Teller A
404,Sale-0000164,2,GOAL GIN,3,Sgl,6.5,19.5,07/06/17,15,LOCAL BEVERAGES,PRIME CARE LTD,Teller A
405,Sale-0000164,2,VOLTIC 500ML,1,Ctn,19,19,07/06/17,16,BOTTLED WATER,VOLTIC GHANA,Teller A
406,Sale-0000164,2,RUSH ENERGY,2,Ctn,16,32,07/06/17,17,BRANDY,LYMONDS LTD,Teller A
407,Sale-0000164,2,BETA MALT,1,Ctn,22,22,07/06/17,18,MALT PET,VOLTIC GHANA,Teller A
408,Sale-0000164,2,VITAMILK,1,1/2Ctn,34,34,07/06/17,19,CAN MALT,CAVE & GARDENS,Teller A
409,Sale-0000165,2,CLUB BEER,5,Ctn,40,200,07/06/17,1,BOTTLED BEER,REMS WORLD,Teller A
410,Sale-0000165,2,HUNTERS GOLD 33CL,1,Ctn,94,94,07/06/17,2,CIDER,LYMONDS LTD,Teller A
411,Sale-0000165,2,SAVANNA DRY,1,Ctn,94,94,07/06/17,3,PAPER WINES,WAGCOL LTD,Teller A
